search_id,keyword,search_account,rank,note_id,note_table_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info,brand
387,丰盈蓬松洗发水,小红薯momo,44,6819e5820000000023015e71,239.0,胖某来都避开的这几个，你家还有吗?怪不得头发少! #洗发水[话题]# #胖东来[话题]# #尤也海盐[话题]# #控油蓬松[话题]#,video,胖某来都避开的这几个，你家还有吗?怪不得头发少! #洗发水[话题]# #胖东来[话题]# #尤也海盐[话题]# #控油蓬松[话题]#,https://www.xiaohongshu.com/explore/6819e5820000000023015e71?xsec_token=ABwPewWfx_YSV3aZxoIOZKezfrJsflUh26OmxVY9naqNc=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g2t031h4vfv15k2005pldrsi7e4kggbnd68g,"""http://sns-img-hw.xhscdn.com/1040g00831h4vfv9038005pldrsi7e4kgqho5g48!nd_dft_wlteh_jpg_3""","""洗发水,胖东来,尤也海盐,控油蓬松""",66addf24000000001d031290,阿彻学姐,42.0,11.0,4.0,2.0,"""[\""胖东来\"",\""尤也海盐\""]""","""[]""","{""胖东来"": ""中立"", ""尤也海盐"": ""中立""}","{""胖东来"": [""避雷建议""], ""尤也海盐"": [""控油蓬松""]}",True,True,胖东来
387,丰盈蓬松洗发水,小红薯momo,44,6819e5820000000023015e71,239.0,胖某来都避开的这几个，你家还有吗?怪不得头发少! #洗发水[话题]# #胖东来[话题]# #尤也海盐[话题]# #控油蓬松[话题]#,video,胖某来都避开的这几个，你家还有吗?怪不得头发少! #洗发水[话题]# #胖东来[话题]# #尤也海盐[话题]# #控油蓬松[话题]#,https://www.xiaohongshu.com/explore/6819e5820000000023015e71?xsec_token=ABwPewWfx_YSV3aZxoIOZKezfrJsflUh26OmxVY9naqNc=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g2t031h4vfv15k2005pldrsi7e4kggbnd68g,"""http://sns-img-hw.xhscdn.com/1040g00831h4vfv9038005pldrsi7e4kgqho5g48!nd_dft_wlteh_jpg_3""","""洗发水,胖东来,尤也海盐,控油蓬松""",66addf24000000001d031290,阿彻学姐,42.0,11.0,4.0,2.0,"""[\""胖东来\"",\""尤也海盐\""]""","""[]""","{""胖东来"": ""中立"", ""尤也海盐"": ""中立""}","{""胖东来"": [""避雷建议""], ""尤也海盐"": [""控油蓬松""]}",True,True,尤也海盐
389,丰盈蓬松洗发水,小红薯momo,46,6635021b000000001e03894d,241.0,施华蔻丰盈韧养洗发水体验,normal,假期没有洗发水，家里的不太想用，三天没洗头的我去超市临时买了一瓶洗发水，一般我都用沙龙洗发水的，超市品牌洗发水不太会使用，因为大油头扁塌的厉害，选择了这一款据说可以让头发蓬松起来的产品。味道还挺好闻，但是我没有买护发素，所以非香芬洗发水不太会持久留香，无花果香算是我喜欢的清淡果香，洗发水粉色的很漂亮，洗发液体粉色透明感，起泡很好，洗完易冲洗，头发会有很干爽的效果，吹干头发半成干，头顶就有蓬松感，发量很容易起蓬，擦了摩洛哥护发油，就是那种既滋润又干爽的质地，据说这款洗发水洗的掉头发，可能我平时掉发也很多，目前还没明显发现脱发严重，第一次使用，不知道油头可以撑几天，之后来反馈，总之丰盈效果洗发水来说，还算OK。,https://www.xiaohongshu.com/explore/6635021b000000001e03894d?xsec_token=ABGEnXfCGEQzMlMRfA_JBkXBS1ngPmy4H-SkKpLIVsgzQ=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g008312beo1jg1o0048epc7m9ptplh3u6qto!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008312beo1jg1o1048epc7m9ptpl5tufdgo!nd_dft_wlteh_jpg_3""",,57562c9c6a6a696aa33df735,南雅,31.0,11.0,16.0,5.0,"""[\""施华蔻\""]""","""[\""施华蔻丰盈韧养洗发水\""]""","{""施华蔻"": ""正向""}","{""施华蔻"": [""起泡好"", ""干爽效果"", ""发量蓬松"", ""可能控脱发""]}",True,True,施华蔻
390,丰盈蓬松洗发水,小红薯momo,47,681183320000000021008b04,242.0,跟着徐艺洋入的,normal,"感谢徐艺洋，终于找到一个能让我洗完拥有三天高颅顶的洗发水了！也不知道我头发怎么油这么快😭这个真的效果巨🐮起泡也很快！往头上随便一搓就起好多泡泡巨绵密，它的香味也是我爱的，香香嘟～
#洗发水推荐[话题]# #油头救星[话题]# #细软塌福音[话题]# #高颅顶秘籍[话题]# #洗发水控油蓬松[话题]##徐艺洋[话题]#",https://www.xiaohongshu.com/explore/681183320000000021008b04?xsec_token=ABjAkU1oioKIEqco4HYddmGPbcPfh_EsMYlUCSOZ-K7DA=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031gspg6tuju005n9h43ekcnsl17lqmgo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031gspg6tuju0g5n9h43ekcnslte3066g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k031gspg6tuju105n9h43ekcnslpje6bdo!nd_dft_wlteh_jpg_3""","""洗发水推荐,油头救星,细软塌福音,高颅顶秘籍,洗发水控油蓬松,徐艺洋""",5d3120dd0000000011025f95,露露,176.0,53.0,24.0,11.0,"""[\""徐艺洋代言品牌\""]""","""[]""","{""徐艺洋代言品牌"": ""正向""}","{""徐艺洋代言品牌"": [""控油效果显著"", ""蓬松感强"", ""香味宜人""]}",True,True,徐艺洋代言品牌
391,丰盈蓬松洗发水,小红薯momo,48,682eb363000000002301d789,243.0,不愧是山姆销量第一的洗发水，洗完巨蓬松,normal,山姆的洗发水我基本都尝试了一遍，踩雷过两款，其他的都还可以，多芬性价比真的很高，适合细软发质，洗完头发巨蓬松，今天第三天还是很蓬#洗发露[话题]# #山姆洗发水[话题]#,https://www.xiaohongshu.com/explore/682eb363000000002301d789?xsec_token=ABbuh-n7z5JY3TJH0YWJaaXE-a_NSvjmga_dTfBXHVjSo=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831hp9htpjk20g400a8pjka5mihsu0468!nd_dft_wlteh_jpg_3""","""洗发露,山姆洗发水""",5430a745d6e4a913b4c416d2,S姐姐,2.0,0.0,14.0,0.0,"""[\""多芬\""]""","""[\""多芬洗发水\""]""","{""多芬"": ""正向""}","{""多芬"": [""巨蓬松"", ""性价比高"", ""适合细软发质""]}",True,True,多芬
392,丰盈蓬松洗发水,小红薯momo,49,673200d0000000003c018ca0,244.0,卡诗洗发水测评,normal,"被小红薯的姐妹们安利了卡诗洗发水
先入手了粉色卡诗赋源芯丝沁透洗发水但是感觉一般，第二天又油了
后面铺天盖地的推荐和安利后双十一入手了其他两瓶
第一次使用绿色双重控油洗发水后直接被惊艳到，细软塌混油的发质，居然可以坚持3天[哇R]会回购
白色白金也是争议比较大的一瓶，味道我很喜欢，洗完头发蓬松到没边，混油的姐妹也可以坚持到底3天，发根平底起高楼啊😝会回购
目前3款都没有出现头痒 头屑的情况
官网双十一还送了一个黑钻系列，用完后给姐妹们分享哦#护发好物[话题]# #洗护好物[话题]# #爱用好物[话题]# #洗护[话题]# #卡诗洗发水[话题]# #测评[话题]#",https://www.xiaohongshu.com/explore/673200d0000000003c018ca0?xsec_token=AB7EXX6ThJuYWczCMUCxxqRP7Thc8Xt_DBbRpqxWq3sCY=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831a2gqv0i72704a4kj9pqfap2sktqe0g!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831a2gqv0i727g4a4kj9pqfap2j3bhar8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831a2gqv0i72804a4kj9pqfap26lth3i0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831a2gqv0i728g4a4kj9pqfap2eda17ng!nd_dft_wlteh_jpg_3""","""护发好物,洗护好物,爱用好物,洗护,卡诗洗发水,测评""",5ad733a711be1071faf1ab22,啥也买不起,1478.0,433.0,297.0,283.0,"""[\""卡诗\""]""","""[\""卡诗粉色赋源芯丝沁透洗发水\"",\""卡诗绿色双重控油洗发水\"",\""卡诗白色白金洗发水\""]""","{""卡诗"": ""正向""}","{""卡诗"": [""绿色控油效果惊艳"", ""白色蓬松效果显著"", ""无头屑问题"", ""会回购""]}",True,True,卡诗
398,丰盈蓬松洗发水,小红薯momo,55,67711a02000000001300b05c,247.0,跟风买了 Off&Relax,normal,"在合生汇折扣店看到的，当时犹豫了下没买，回来搜了搜感觉还可以，而且淘宝旗舰店买正装有小样试，不合适还可以退，洗了一次感觉还不错，就留着了
	
味道：比较甜的花果香，还有洗发水独有的清爽的味道，留香还可以，第二天味道还和第一天差不多，洗的时候觉得花果味有点太甜腻，吹完感觉又刚好
去油和蓬松：我本身算中性偏油，大概，反正正常也是三天才后才油，今天第二天，还挺蓬松干爽的，蓬松度个人觉得还可以，看p4颅顶，就正常高度
感受：洗的时候感觉特别轻盈，这是我最喜欢的点，可能也是因为洗发水质地比较稀？反正洗的时候没有别的洗发水感觉那么厚重，洗完感觉也头皮轻轻的很蓬松，比较舒服。
	
总得对这家牌子感觉还不错，可能还会尝试更多它家产品吧，那个绿的还有最近新出的红茶味都想试试，护发素等我用完现在的也可以换它家试试
	
#OffRelax[话题]# #洗发水[话题]# #洗发水测评[话题]# #控油蓬松[话题]#",https://www.xiaohongshu.com/explore/67711a02000000001300b05c?xsec_token=ABADDnPkXHkqG7cA7xPxXGynk0Bj2RYrjC9IJHPiTxqxw=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31c04lbjvh06g5p0seiu4cdvn9k08l00!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00831c04lbk2h05g5p0seiu4cdvn5tvebrg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31c04lbjs0sd05p0seiu4cdvnp3d1meo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31c04lbjs10d05p0seiu4cdvnbi914d0!nd_dft_wlteh_jpg_3""","""OffRelax,洗发水,洗发水测评,控油蓬松""",641c74bc00000000110237f7,来自西北,326.0,65.0,146.0,201.0,"""[\""Off&Relax\""]""","""[\""洗发水\""]""","{""Off&Relax"": ""正向""}","{""Off&Relax"": [""留香持久"", ""轻盈质地"", ""控油蓬松"", ""香味甜腻但冲洗后舒适""]}",True,True,Off&Relax
399,丰盈蓬松洗发水,小红薯momo,56,66b47c34000000001e01babb,248.0,到底是谁在惯着这些洗发水啊,normal,"欧莱雅玻尿酸洗发水我真小瞧它了！！！起初还以为又是洗护大牌推出来割韭菜的玩意！！但没想到浴室流水的瓶瓶罐罐！！铁打的居然是它？？？每次用完头发丝都跟打了鸡血似的连夜站岗！！超级蓬松！稍微来点风都能在发丝间行云流水的穿插......妈生高颅顶轻松拿捏，家里的假发片收拾收拾都可以退休了！！说拥有一头秀发能增加自信心我是信的！！已经心动想参加个啥新丝路模特大赛了ok？？？
	
夏天头油得像是街边摊的烤韭菜！！！以前哪怕用控油洗发水也得天天洗！！但这瓶不是那种前脚野蛮去油，后脚油脂报复的！！
先清洁后补水，比我人生规划还清晰！小分子果酸先给毛囊来个深层清洁的马杀鸡！然后高纯度玻尿酸疯狂给头皮发丝灌水！一泵搓出满手的泡沫感觉自己像个人型🫧起泡器！！鬼知道实现水油平衡以后头发能有多蓬松！！每次出门见到熟人都要解释：我真的没垫假发片！！！！
	
发丝经常打结的！一定一定要配套它的护发素来用！别偷懒！我现在头发一边像南极一边像北极！头顶巨蓬松！发尾却柔顺到根本不用梳！！早上免了处理打结这件事，随手捋一捋就能出门的松弛感不能只有我一个人在享受吧！！！！
#欧莱雅玻尿酸洗发水[话题]# #欧莱雅洗发水[话题]#  #洗发水推荐[话题]# #控油蓬松洗发水[话题]# #蓬松洗发水[话题]# #洗发[话题]#",https://www.xiaohongshu.com/explore/66b47c34000000001e01babb?xsec_token=ABsFhsjHlKeL8tNFw7yJYQi1YwNMSXoQNBPUyH_XzJAMQ=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg3167ud04fgk005nlqngfgbgdlca7jndg!nd_dft_wlteh_jpg_3""","""欧莱雅玻尿酸洗发水,欧莱雅洗发水,洗发水推荐,控油蓬松洗发水,蓬松洗发水,洗发""",5ebabc1f000000000101c1b5,垣小椰,1945.0,472.0,667.0,255.0,"""[\""欧莱雅\""]""","""[\""玻尿酸洗发水\""]""","{""欧莱雅"": ""正向""}","{""欧莱雅"": [""超级蓬松"", ""水油平衡"", ""泡沫丰富"", ""提升自信心""]}",True,True,欧莱雅
400,丰盈蓬松洗发水,小红薯momo,57,683db0dd000000001101eec8,249.0,Living proof缕灵蓬松丰盈洗发水,normal,"特意去搜了是不是洗发水
咋说
不咋起泡
洗完还可以吧？
但不会回购！！！",https://www.xiaohongshu.com/explore/683db0dd000000001101eec8?xsec_token=ABIEB4tQplS-Ck5yCFQdfX8WlIBzN01wW_lxXLAzhLSkI=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31i7u2i70nae05n2pg6omkvbjqcgs7lo!nd_dft_wlteh_jpg_3""",,5c5981b1000000001a027d73,两米,0.0,0.0,0.0,0.0,"""[\""Living proof\""]""","""[\""缕灵蓬松丰盈洗发水\""]""","{""Living proof"": ""负向""}","{""Living proof"": [""不咋起泡"", ""效果一般""]}",True,True,Living proof
401,丰盈蓬松洗发水,小红薯momo,58,683598f3000000002301f7ca,250.0,第39瓶洗发水实测，施华蔻丰盈韧养洗发露测评，实际体验如何？真的可以做到三天不洗头吗？#洗发水测评[话题]#,video,第39瓶洗发水实测，施华蔻丰盈韧养洗发露测评，实际体验如何？真的可以做到三天不洗头吗？#洗发水测评[话题]#,https://www.xiaohongshu.com/explore/683598f3000000002301f7ca?xsec_token=AB6a_UhxVxbIHfZmV58mDivpF_eTQQFjeCpFtHjwlvXg4=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg31i00rlrflmeg5ohlam9ocokogrer04g,"""http://sns-img-hw.xhscdn.com/1040g2sg31i00rt8gmmeg5ohlam9ocokon286i58!nd_dft_wlteh_jpg_3""","""洗发水测评""",623555930000000021026298,岸上评测,25.0,6.0,10.0,0.0,"""[\""施华蔻\""]""","""[\""丰盈韧养洗发露\""]""","{""施华蔻"": ""正向""}","{""施华蔻"": [""蓬松顺滑"", ""受损发质修复"", ""香味高级""]}",True,True,施华蔻
402,丰盈蓬松洗发水,小红薯momo,59,67ce626a000000002a00e95c,251.0,好闻到想天天洗头发了！,normal,"细软塌真的每天都在为头发贴头皮而烦恼
很羡慕拥有氛围感高颅顶的感觉
直到后来闺蜜在韩国给我带来这个洗发水
真是相见恨晚啊！
	
这哪里是洗发水
像捏爆了一整颗汁水丰盈的无花果
揉出泡沫的瞬间感觉自己被新鲜的无花果包围
果香的清甜度和淡淡花香中和得刚刚好
中间还伴着一丝丝果涩感
闻起来层次丰富、巨巨巨巨耐闻！！
冲洗后不假滑不拔干、发丝根根分明贼清爽
柔顺又蓬松的高颅顶轻松拿捏
而且连发丝都腌入了无花果香
一觉睡醒连枕巾都是香香的
感觉自己就是一颗行走的无花果
	
#洗护[话题]# #IAM无花果洗发水[话题]# #冷门好物[话题]#",https://www.xiaohongshu.com/explore/67ce626a000000002a00e95c?xsec_token=AB__Z1s_3S7HCBPTNzir-Y6yRGwh4bwZdfEuSaC-KhPFE=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831er7m12tlo7049g8lt00m2mmf6jkcso!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831er7m12tlo7g49g8lt00m2mm9kbj0ug!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831er7m12tlo8049g8lt00m2mmj30jmpo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831er7m12tlo8g49g8lt00m2mm5g1vc5o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/notes_pre_post/1040g3k831er7m12tlo9049g8lt00m2mm19no8k0!nd_dft_wlteh_jpg_3""","""洗护,IAM无花果洗发水,冷门好物""",5917400b5e87e71823160ad6,是静静呐,272.0,183.0,28.0,47.0,"""[\""IAM\""]""","""[\""无花果洗发水\""]""","{""IAM"": ""正向""}","{""IAM"": [""香味独特"", ""清爽不假滑"", ""高颅顶效果""]}",True,True,IAM
403,丰盈蓬松洗发水,小红薯momo,60,67879a6a000000001c00f489,252.0,【用后感】多芬大蓝瓶洗发水 无限回购！,normal,"30r的快乐
拯救我这个大长发细软塌
大夏天两天不洗头[哇R]
冬天直接能挺四天（也可能是我干[笑哭R]）
很清爽的感觉
我用着清爽不干，刚刚好
味道也很好
性价比很高
已经入了第二瓶
都说洗发水要换着用，寻找另一个天命洗发水ing
#洗发露[话题]# #哪种洗发水好用[话题]# #油头洗发水[话题]# #洗发水[话题]# #洗发水控油蓬松[话题]# #超赞的洗发水[话题]# #洗护好物[话题]#",https://www.xiaohongshu.com/explore/67879a6a000000001c00f489?xsec_token=ABZc7CsEjEIAIiyXx5hjfAb8H3kQviLgLsQr8BZI9m8lk=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00831cm3qvn40k6g49aprc3udb7vlufj1g8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31cm3qvn3h0cg49aprc3udb7vnrhoduo!nd_dft_wlteh_jpg_3""","""洗发露,哪种洗发水好用,油头洗发水,洗发水,洗发水控油蓬松,超赞的洗发水,洗护好物""",58cf87e65e87e74043e8acff,好好吃饭,71.0,20.0,12.0,9.0,"""[\""多芬\""]""","""[\""大蓝瓶洗发水\""]""","{""多芬"": ""正向""}","{""多芬"": [""性价比高"", ""控油持久"", ""无限回购""]}",True,True,多芬
405,丰盈蓬松洗发水,小红薯momo,62,6695e2240000000003025c11,253.0,这才是油头救星！氛围感美女我来啦🙈！,normal,"安利给所有想买控油蓬松洗发水的姐妹们！
发根直接立起来了
细软塌、油头、发尾枯的姐妹们！在不在
🙆🏻‍♀️蜂花控油蓬松洗发露！
还得是你！！蜂花！！！国货之光！！！
专属于咱们中国宝宝的高颅顶之神👼🏻
直接把我头顶上的油给控干了！
没想到我的头发也能这么蓬松
发根直接立起来了
谁能懂这种快乐啊
-
做了功课才知道，它里面成分含有
✅仿生蜂王浆
可以像磁铁一样定向吸附油脂
把毛孔里的油脂污垢掏干净！
控油的同时还能做到不伤头皮
发根才能撑得住好几天不塌
✅茶树精油
来自澳洲的白千层叶子提取的精油
能够更好地改善有头皮环境，调节水油平衡
✅芦荟精华+山茶籽油
控油效果真的不是盖的
用了一段时间后
我发现我的出油量明显减少了👍🏻
同时它还能舒缓止痒 给发丝补水滋润
-
每次洗头按压两泵随便搓一搓
而且还加了薄荷醇精油洗起来更加清凉
🥹泡泡随便搓搓就好多
洗完头从头皮到发丝都在畅快呼吸
对头皮也非常的柔和
现在就算三天不洗依然蓬松
身高都好像自动加了3cm一样
油头的姐妹可以试试 性价比还是很高的
#控油洗发水[话题]# #控油蓬松[话题]# #控油蓬松洗发水[话题]##蜂花控油蓬松洗发水[话题]# #蜂花护发精油[话题]#
#洗发水[话题]##好用洗发水[话题]##蜂花[话题]#",https://www.xiaohongshu.com/explore/6695e2240000000003025c11?xsec_token=ABJCcZ8FEr9f6tQM51-az2PEtSHaYEGvCgr6T3EsqAFco=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg315a234kk0u705ph67hh1ol594d7d3i0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg315a234kk0u7g5ph67hh1ol59071je38!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg315a234kk0u805ph67hh1ol59csap9qo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg315a234kk0u8g5ph67hh1ol599ei8sd8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg315a234kk0u905ph67hh1ol59oe5h2og!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg315a234kk0u9g5ph67hh1ol5930svbug!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg315a234kk0ua05ph67hh1ol59loal5eg!nd_dft_wlteh_jpg_3""","""控油洗发水,控油蓬松,控油蓬松洗发水,蜂花控油蓬松洗发水,蜂花护发精油,洗发水,好用洗发水,蜂花""",66263c6200000000070054a9,黑橘发福了,247.0,85.0,26.0,55.0,"""[\""蜂花\""]""","""[\""控油蓬松洗发水\""]""","{""蜂花"": ""正向""}","{""蜂花"": [""国货之光"", ""控油效果显著"", ""舒缓止痒""]}",True,True,蜂花
407,丰盈蓬松洗发水,小红薯momo,64,681ac2bd0000000023013109,255.0,洗发水|买了不踩雷的东西，才能叫做消费,video,"这个潘婷就是买回去，用一次就爱上
再也不用洗头洗两遍了
#洗发水分享[话题]# #哪种洗发水好用[话题]# #防脱控油洗发水[话题]# #超赞的洗发水[话题]# #油头洗发水[话题]# #洗发水红榜[话题]# #洗护[话题]# #洗发水控油蓬松[话题]# #头发护理分享[话题]#",https://www.xiaohongshu.com/explore/681ac2bd0000000023013109?xsec_token=AB8O-cGE5wYVybvAZ38ncefRmVQV3LxGSSDfApSPaMZao=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g2t031h5qcj4f34005p5v5sh9eo8qld4pu18,"""http://sns-img-hw.xhscdn.com/1040g2sg31h5qgh0042005p5v5sh9eo8qj4l7a40!nd_dft_wlteh_jpg_3""","""洗发水分享,哪种洗发水好用,防脱控油洗发水,超赞的洗发水,油头洗发水,洗发水红榜,洗护,洗发水控油蓬松,头发护理分享""",64bf2f22000000002503611a,糕糕哇,78.0,23.0,10.0,3.0,"""[\""潘婷\""]""","""[\""洗发水\""]""","{""潘婷"": ""正向""}","{""潘婷"": [""防脱控油"", ""使用便捷"", ""洗护红榜""]}",True,True,潘婷
408,丰盈蓬松洗发水,小红薯momo,65,66ab6a40000000000600fdfb,256.0,妈呀太好了吧,video,鱼子酱控油去屑柔顺蓬松洗发露,https://www.xiaohongshu.com/explore/66ab6a40000000000600fdfb?xsec_token=ABJQkj3WXt1HoZSf-nggJHNpF7d2RrVF8peagjkAflosM=&xsec_source=pc_search,http://sns-video-bd.xhscdn.com/pre_post/1040g0cg315v2ttdf0o0g5pg2i372pgj6shiqf0o,"""http://sns-img-hw.xhscdn.com/1040g008315v2us300o005pg2i372pgj604d1meo!nd_dft_wlteh_jpg_3""",,660290ce000000000b00c266,我叫大婷吖,68.0,53.0,1.0,33.0,"""[\""鱼子酱\""]""","""[\""控油去屑柔顺蓬松洗发露\""]""","{""鱼子酱"": ""正向""}","{""鱼子酱"": [""控油效果显著"", ""柔顺蓬松"", ""香味宜人""]}",True,True,鱼子酱
409,丰盈蓬松洗发水,小红薯momo,66,67f25d85000000000b015050,257.0,麻麻！是真的可以3天不用洗头啊！！！,normal,"对于一个护发狂热星人，
妈妈买回来的这款欧莱雅
几乎满足了我各项需求！！！
最最明显的就是超级控油，
蓬蓬弹弹的，也不会干！！
味道也是香香的，好喜欢！！！
真的3天没有洗头了！头发依旧不油腻！
不得不说，太牛啦！！！！！！！
	
#超赞的洗发水[话题]# #护发心得分享[话题]# #洗护好物[话题]# #欧莱雅洗发水[话题]# #欧莱雅玻尿酸洗发水[话题]#",https://www.xiaohongshu.com/explore/67f25d85000000000b015050?xsec_token=ABQ5gw1en2jqwHzFhHXGBCyawayPIMXv3iA_1vcxtEBcM=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31fuc51nig26g48g3mn00mbhqoigrbm8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31fuc51nig27048g3mn00mbhqvfiutrg!nd_dft_wlteh_jpg_3""","""超赞的洗发水,护发心得分享,洗护好物,欧莱雅洗发水,欧莱雅玻尿酸洗发水""",575c400b6a6a69663fb32e3a,AAA冯姐专业饼干打孔,71.0,30.0,19.0,8.0,"""[\""欧莱雅\""]""","""[\""欧莱雅玻尿酸洗发水\""]""","{""欧莱雅"": ""正向""}","{""欧莱雅玻尿酸洗发水"": [""3天不油腻"", ""超级控油"", ""香味好""]}",True,True,欧莱雅
