search_id,keyword,search_account,rank,note_id,note_table_id,title,type,desc,note_url,video_url,image_list,tag_list,author_id,nickname,liked_count,collected_count,comment_count,share_count,brand_list,spu_list,emotion_dict,evaluation_dict,has_note_detail,has_brand_info
320,livingproof,小红薯momo,87,63ff2ce900000000130175bf,67.0,living proof使用感,normal,"护发精油:每次用完之后头发都觉得十分顺滑，光泽度也增加了不少，头发抹了很有光泽，很顺滑，也不油腻，用起来效果真的很棒，非常好用
元气乳:坚持使用真的会减少掉发，而且还可以长出小绒毛[赞R][赞R][赞R]#livingproof缕灵[话题]#",https://www.xiaohongshu.com/explore/63ff2ce900000000130175bf?xsec_token=ABOGrYET5BnXgNn0nL5jcxrrbM4ZdQ0DYiRSqLQy74r2s=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1000g00824bht1sqfc0605n6cbgg46e9ikv40ca8!nd_dft_wgth_jpg_3,http://sns-img-hw.xhscdn.com/1000g00824bht1sqfc05g5n6cbgg46e9ikoh3jog!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1000g00824bht1sqfc0505n6cbgg46e9i8j6qq60!nd_dft_wlteh_jpg_3""","""livingproof缕灵""",5ccc5c200000000010033932,Cindy,2.0,0.0,2.0,0.0,"[""Living Proof""]","""[\""Living proof护发精油\"",\""Living proof元气乳\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""顺滑不油腻"", ""减少掉发"", ""促进头发生长""]}",True,True
321,livingproof,小红薯momo,88,6220d21c00000000210352f2,183.0,洗发水repo，living proof和LG 竹籽,normal,"两瓶洗发水
Living proof是老李头那买的，控油清爽，然后我还想买一个滋润顺滑的搭配使用，挑半天选了LG的竹籽。两个味道都很清新好闻。
living proof更加淡雅一点，淡淡的橘子我还蛮喜欢的，可惜留香不长。这一款控油能力居然还蛮不错的，撑两天足足有余VS三天又有点不太够还是有点油，这二者之间吧。发丝会很蓬松柔软，尤其是今年我忽然很喜欢这种蓬蓬爆炸头的感觉，显脸小and发量多。为了这种蓬，我经常故意不用护发素、发油、头发防晒剂，让发丝干干炸炸的蓬蓬的，披在肩膀上，有种复古港风的 feel，自我陶醉中~
LG的竹籽，无硅，水润效果我没感受到……其他地方无功无过，中规中矩，两天肯定要一洗的。发丝质量一般般。要吐槽它的瓶盖，盖不紧，总是漏液出来，每次打开都脏脏地黏瓶口，洁癖看了会难受。
#李佳琦[话题]# #洗护推荐[话题]#",https://www.xiaohongshu.com/explore/6220d21c00000000210352f2?xsec_token=ABiu2hPXsSENs3DNW5xjvWtr4IIxVxUzS6aGKAkRHRGXw=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/0102330166ekcrhh9gx011c71s637l9eyo!nd_dft_wlteh_jpg_3""","""李佳琦,洗护推荐""",584a22676a6a6960d7fc0731,寻常之路,4.0,1.0,3.0,0.0,"[""Living Proof"", ""Lg""]","""[\""控油清爽洗发水\"",\""竹籽洗发水\""]""","{""Living Proof"": ""正向"", ""Lg"": ""负向""}","{""Living Proof"": [""控油能力不错"", ""味道清新好闻"", ""发丝蓬松柔软""], ""Lg"": [""无硅"", ""中规中矩"", ""瓶盖设计差""]}",True,True
322,livingproof,小红薯momo,89,65f95ca20000000013024ac2,99.0,护发分享｜让头发轻松get清爽蓬松高级感,normal,"接下来就是南方的回南天和闷热的夏季！令油扁塌担忧的季节马上就要到了！
这种天气真的是一出门就容易头塌，有刘海的出门就变成海带贴脑门上，没刘海的出门头发油到贴头皮塌颅顶！
▪▫▪▫
今天分享我的爱用好物，让头发轻松get清爽蓬松高级感！护发好物！闭眼冲系列！
	
▫ Living proof缕灵丰盈蓬松洗发水
透明啫喱质地，上头轻松搓出丰富细腻泡沫，一冲即净，洗完好清爽！还有一股淡淡果香味道很好闻～，体验感up!“蓬蓬肽”科技，让发根轻松蓬蓬，吹干后就能获得高颅顶氛围感，头发柔顺又蓬松！不会毛毛躁躁的，还狠轻盈！蓬松的状态保持2-3天也不是问题，根本不用担心油头的困扰~
	
▫ Living proof 缕灵养发真丝乳
这款精华乳是易推开的乳液质地，发梢涂抹起来很丝滑，好吸收！还是免洗修护，hin方便，晚上睡前涂抹，内含修复肽复配氨基酸，24H给发丝补充养分，拯救我的干枯毛躁头发！早上起来头发柔顺更加有光泽感！还带着高级的木质调清香，闻着超安心~
	
#Livingproof缕灵[话题]##livingproof洗发水[话题]##livingproof护发素[话题]# #蓬松洗发水[话题]# #好用洗发水[话题]# #蓬蓬肽增粗发芯[话题]# #多肽修护发芯[话题]##养出丝缎发[话题]#",https://www.xiaohongshu.com/explore/65f95ca20000000013024ac2?xsec_token=ABNKiS2kG_WSjEjJwhvLdPzd54E0vKtDIhcZ7Y883qCok=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g008310h6pkkpmk005p2sji4k5cu3g1pb350!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008310h6pkkpmk0g5p2sji4k5cu3dhl7kog!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008310h6pkkpmk105p2sji4k5cu3mheikmg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008310h6pkkpmk1g5p2sji4k5cu37hcfupg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008310h6pkkpmk205p2sji4k5cu30m61qn0!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g008310h6pkkpmk2g5p2sji4k5cu30jlrqs8!nd_dft_wlteh_jpg_3""","""Livingproof缕灵,livingproof洗发水,livingproof护发素,蓬松洗发水,好用洗发水,蓬蓬肽增粗发芯,多肽修护发芯,养出丝缎发""",645c9c89000000001002b3c3,_z小桃🍑,55.0,30.0,12.0,6.0,"[""Living Proof""]","""[\""丰盈蓬松洗发水\"",\""养发真丝乳\""]""","{""Living Proof"": ""正向"", ""丰盈蓬松洗发水"": ""正向"", ""养发真丝乳"": ""正向""}","{""Living Proof"": [""爱用好物"", ""闭眼冲系列"", ""护发好物""], ""丰盈蓬松洗发水"": [""透明啫喱质地"", ""轻松搓出丰富细腻泡沫"", ""一冲即净"", ""洗完好清爽"", ""淡淡果香味道很好闻"", ""蓬蓬肽科技"", ""发根轻松蓬蓬"", ""高颅顶氛围感"", ""柔顺又蓬松"", ""轻盈"", ""蓬松状态保持2-3天"", ""不用担心油头""], ""养发真丝乳"": [""易推开的乳液质地"", ""丝滑"", ""好吸收"", ""免洗修护"", ""方便"", ""修复肽复配氨基酸"", ""24H补充养分"", ""拯救干枯毛躁"", ""柔顺有光泽感"", ""高级木质调清香"", ""安心""]}",True,True
323,livingproof,小红薯momo,90,62a335b5000000001d0143cd,185.0,dry shampoo免洗干发喷雾｜living proof王者,normal,"为什么会有人写多芬的免洗干发喷雾好用？是不是没有尝试过living proof？它才是我至今觉得最好用的～
.
从多方面比较：
质感：living proof >多芬
living proof喷出有明显干燥的白色粉末，多芬喷出来一开始以为是水…喷多点终于看到丢丢白～而且感觉很厚，油头本身就觉得头发很厚贴头皮了，结果多芬喷上去感觉厚上加厚，体感上觉得更油了～
.
	
效果：living proof>多芬
白色粉末轻盈，梳几下（再吹5秒最好～），油头明显就看不到油了而且轻盈许多，明显感觉到这个时候的头发还能撑出去玩儿几小时； 而多芬同样操作，油头是看不到油光了，但是不轻盈，是很死板的一片头发贴头上～
.
味道：living proof>多芬
两者都是清新风格的味道，后者喷了让人觉得钻进了理发店，一喷就让人知道大搞了头发那种… 而前者喷了，就是：这人有点好闻。
.
	
价格💰：living proof💰💰💰💰💰，多芬💰💰
	
前者2百左右，后者40块钱不到。
	
.
.
FYI：作为油头，我用过的免洗干发喷雾（dry shampoo）有：
碧缇丝（绿色）、living proof、Moroccanoil摩洛哥油、一些日韩杂牌（因为忘记名字）、这个多芬。
.
目前觉得最好用的是living proof，应该会丢掉多芬回归living proof。再便宜，没效果也是浪费💰。
	
#DryShampoo[话题]#
#Livingproof[话题]#
#干发喷雾[话题]#
#头发去油神器[话题]#
#免洗喷雾[话题]#
#干发免洗喷雾[话题]#",https://www.xiaohongshu.com/explore/62a335b5000000001d0143cd?xsec_token=ABmrgfvrhGY0HUhNPsFwJo1A8Z3WndVPuqqyrPgsT9bm8=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/01026a014rao89k2w5o0117e4gl0fl8tv5!nd_dft_wlteh_jpg_3""","""DryShampoo,Livingproof,干发喷雾,头发去油神器,免洗喷雾,干发免洗喷雾""",5671331682718c7218e8e74c,💋Elle,89.0,54.0,19.0,9.0,"[""Living Proof"", ""Dove""]","""[\""dry shampoo免洗干发喷雾\"",\""免洗干发喷雾\""]""","{""Living Proof"": ""正向"", ""Dove"": ""负向""}","{""Living Proof"": [""最好用"", ""轻盈"", ""香味高级""], ""Dove"": [""效果差"", ""体感油腻"", ""性价比低""]}",True,True
324,livingproof,小红薯momo,91,626cecc5000000000102545a,186.0,亲身实践章小蕙｜我的缎光柔顺发养成记（上）,normal,"跟着章小姐护发也有大半年了，关注我久的宝宝都知道我是染烫受损的细软塌发质，头皮油、发尾极干，跟海藻发完全不沾边。近半年少染烫、多养护今天洗完头竟然也惊讶发现发质比原来好了不少，趁着五一与大家分享下护发心得！
	
1⃣️少折腾：减少染、烫的频率是最好的护发。对于细软发质，托尼老师都会建议染烫显蓬松，我也一度沉迷，后来发现染烫效果虽好，但后续护发时干枯发黄显得发质很差，人也没精神。当然完全不染烫不现实，但我们尽可能地减少频次来保护发质和光泽感，并且在能力范围内选比较好的药水会大大减少伤害。我目前一年一烫，不染发。
	
2⃣️日常洗护多注意：
洗发水我会选无硅油的，不假滑，不会因为残留头皮而堵塞、沾灰和油腻。Living Proof、MQ鱼子酱很好，LP用了好多年，最近换蓝鱼子酱用，清爽防脱，头皮也要抗初老。
	
3⃣️发膜少不了
最近囤了好些好些发膜，好用的很多，踩雷的也有，明天继续分享！
	
#章小蕙[话题]# #aroseisarose[话题]# #护发心得分享[话题]# #细软发质[话题]# #细软塌头发蓬松秘诀[话题]# #拯救细软发大作战[话题]# #控油洗发水[话题]# #护发精油[话题]# #养发[话题]##洗发水[话题]# #发膜[话题]# #livingproof洗发水测评[话题]# #迷莲卡薇[话题]##头发[话题]# #护发[话题]#",https://www.xiaohongshu.com/explore/626cecc5000000000102545a?xsec_token=ABu1OS6H55QbyiPdoPnsHrDS6MhyJuXnnR6S398kOt_H0=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/01024u013f1djglexse010yc1a92r1u42p!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/010251013f1djglexse010kloaf09y7jkw!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/010251013f1djglexse010kloaf1tesib9!nd_dft_wlteh_jpg_3""","""章小蕙,aroseisarose,护发心得分享,细软发质,细软塌头发蓬松秘诀,拯救细软发大作战,控油洗发水,护发精油,养发,洗发水,发膜,livingproof洗发水测评,迷莲卡薇,头发,护发""",5312e413b4c4d6686d32878e,小依酱（章小蕙十级铁粉版）,56.0,42.0,13.0,1.0,"[""Living Proof"", ""Mq""]","""[\""无硅油洗发水\"",\""鱼子酱洗发水\""]""","{""Living Proof"": ""正向"", ""Mq"": ""正向""}","{""Living Proof"": [""长期使用"", ""清爽防脱""], ""Mq"": [""发质养护好""]}",True,True
325,livingproof,小红薯momo,92,630cd6200000000012016711,187.0,livingproof测评~,normal,"洗头后两天来交作业啦[烟花R][哇R]
[打卡R]这是前天早上livingproof洗完头后吃了一顿火锅上了一次夜班今天hiit半小时+晚上核心训练一小时后的效果，只在今天中午浅试着喷了两下蓬松喷雾！
[打卡R]真的对油脂吸附明显减少了！头发比较顺，闺蜜也说味道好闻，是那种清新的味道[色色R]
使用感相当好，被安利了，想再买一大瓶护发素一起用，好开心啊！[派对R]#郑云龙Livingproof缕灵科技护发[话题]# #Livingproof[话题]# #洗发水[话题]# #种草[话题]# #好物分享[话题]# #测评[话题]#",https://www.xiaohongshu.com/explore/630cd6200000000012016711?xsec_token=ABUg-tyIB65_gL3VarAxkJaIyy7VIoajz0Aj7wUYj67lA=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/01028t01616etdpbyyd011djy9101nv7lh!nd_dft_wlteh_jpg_3""","""郑云龙Livingproof缕灵科技护发,Livingproof,洗发水,种草,好物分享,测评""",5759c17950c4b451c1c8e2b5,雁过炸毛,3.0,0.0,0.0,0.0,"[""Living Proof""]","""[\""洗发水\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""使用感好"", ""香气受欢迎"", ""效果显著""]}",True,True
326,livingproof,小红薯momo,93,63fc858100000000130027e7,188.0,千锤百炼的个护好物,normal,"乱花丛中千锤百炼出来的无限回购个护产品，摸着良心推荐。
	
1、dove身体磨砂膏，平价贵价用过不下十种身体去角质产品，这款是使用感和效果最喜欢的，中等颗粒不会太弱也不会太强，我皮肤属于比较薄的，毛孔细，秋冬会干，这款完全没有不舒服的地方，味道也好闻，平价大碗。但身体去角质产品其实还有很多想尝试的，这款不是不可替代的，所以是按照使用感和性价比来推荐的，不知道选什么的时候可以买他。推荐指数🌟🌟🌟
	
2、thera breath 的漱口水，无可挑剔，在我心目中是没其他牌子可以替代的地位，不辣嘴味道刚刚好，漱口之后整个口腔无比清爽且可以长时间维持这种清爽感，是只要不倒闭就会一直用下去的那种！推荐指数🌟🌟🌟🌟🌟
	
3、L‘Occitane 杏仁沐浴油，依然是地位不可撼动的沐浴产品，这已经是我用过的不知道第多少瓶了，是会买好多补充装背回国的程度。我个人比较喜欢沐浴油，也用过不少沐浴油类产品，这款是最喜欢且用了最久最多的，虽然是油但冲水后清爽不油腻，洗完澡皮肤是弹润的感觉，夏季用完都可以不用身体乳，一年四季都可以用。但不起泡！所以追求泡沫感的姐妹就可能不太喜欢了。味道很舒服，且非常耐用。推荐指数🌟🌟🌟🌟🌟
	
4、living proof 洗发水，我用的是浅色瓶丰盈蓬松这款，主打控油，首先说明：我本身发质比较好，垂顺有光泽，发量中等，但问题是由于太垂顺，发丝太直（仿佛做过离子烫…..）所以格外需要洗发水能给我蓬松的清爽空气感，我正常情况下三天不洗头的话头顶会变油发丝打柳儿且感觉掉头发严重，这款是用到现在让我切身感受到头皮清爽发根蓬松且掉发变少的洗发水，我是基本每天都会洗头发，并不觉得发尾干，洗完整个头发状态也是刚刚好的程度。这款属于用起来不是很惊艳，但换别的都感觉不如他的那种安全感产品。推荐指数🌟🌟🌟🌟
#38岁[话题]#  #自由设计师的生活[话题]# #好物分享[话题]# #livingproof洗发水[话题]# #therabreath漱口水[话题]# #欧舒丹沐浴油[话题]#",https://www.xiaohongshu.com/explore/63fc858100000000130027e7?xsec_token=ABxByFyZ_RupwCgUFDfB0Q5TQDtOb5ZuTUhM7IcwnhakY=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1000g00824165apcfs00049l5birogfg2g7j0hrg!nd_dft_wgth_jpg_3""","""38岁,自由设计师的生活,好物分享,livingproof洗发水,therabreath漱口水,欧舒丹沐浴油""",595737886a6a6914ca623e02,美芽,1580.0,1157.0,101.0,16.0,"[""Dove"", ""Thera Breath"", ""L'occitane"", ""Living Proof""]","""[\""身体磨砂膏\"",\""漱口水\"",\""杏仁沐浴油\"",\""洗发水\""]""","{""Dove"": ""正向"", ""Thera Breath"": ""正向"", ""L'occitane"": ""正向"", ""Living Proof"": ""正向""}","{""Dove"": [""使用感好"", ""性价比高"", ""味道好闻""], ""Thera Breath"": [""无可挑剔"", ""清爽持久"", ""不可替代""], ""L'occitane"": [""耐用"", ""味道舒适"", ""四季可用""], ""Living Proof"": [""控油蓬松"", ""减少掉发"", ""发尾不干""]}",True,True
327,livingproof,小红薯momo,94,65b24ccb000000000f034119,189.0,丰盈蓬松洗护组合 | 拯救你的细软塌！,normal,"最近发现的超级好用的洗发水和护发素
Living proof缕灵·丰盈蓬松控油洗护组合
简直是细软塌发质的救星！
洗完头发完全不贴头皮，而且控油能力也很厉害，我是超级油头，基本上两天完全没问题，头发一样干爽蓬松
·
香味超级好闻，前调和中调是非常清新的果香和花香，后调淡淡的木质香，留香很久，洗完头发香香的，像做了spa一样
·
洗发水泡沫超级丰富，洗的时候感觉头皮都被温柔地呵护了
洗完吹干头发整个支撑起来，特别蓬松的感觉，颅顶高高的，不油也不臭
·
护发素也是绝了！用完之后，能感觉到发质有在慢慢变好
不仅滑滑的，而且超级有光泽
特别惊喜的是，它还有发芯支撑的效果
滋润发丝的同时，还能让头发变得蓬松起来
·
真的是细软塌发质的福音
如果你也有细软塌，爱出油的困扰
一定要试试这两款产品，相信你也会被它的神奇效果惊艳到！
·
#丰盈蓬松洗发水[话题]# #护发素[话题]# #细软塌发质[话题]# #细软塌头发蓬松秘诀[话题]# #控油[话题]# #控油洗发水[话题]# #发芯支撑[话题]# #蓬松[话题]# #蓬松洗发水[话题]#   #头发扁塌必入蓬松洗发水[话题]# #Livingproof[话题]# #livingproof洗发水[话题]# #livingproof护发素[话题]# #livingproof蓬松洗护[话题]# #livingproof缕灵[话题]# #看得见的肽蓬松力[话题]# #洗护推荐[话题]#",https://www.xiaohongshu.com/explore/65b24ccb000000000f034119?xsec_token=ABR_rdGseTQfw2zkJzZpDjFMYUgZ16IDVU8Mq0NN36wLI=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv586g4ak95nvmbs4beio8n5o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv58604ak95nvmbs4bm4j1g30!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv585g4ak95nvmbs4bag4m3ig!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv58504ak95nvmbs4bsp7fsao!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv584g4ak95nvmbs4bg28d4tg!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv583g4ak95nvmbs4b7pk69mo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv58404ak95nvmbs4bfan4s0o!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv582g4ak95nvmbs4b04eommo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv581g4ak95nvmbs4b1b7erj8!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv58304ak95nvmbs4b9vd7ndo!nd_dft_wlteh_jpg_3,http://sns-img-hw.xhscdn.com/1040g00830ubq3ncv58104ak95nvmbs4ba1i0gh8!nd_dft_wlteh_jpg_3""","""丰盈蓬松洗发水,护发素,细软塌发质,细软塌头发蓬松秘诀,控油,控油洗发水,发芯支撑,蓬松,蓬松洗发水,头发扁塌必入蓬松洗发水,Livingproof,livingproof洗发水,livingproof护发素,livingproof蓬松洗护,livingproof缕灵,看得见的肽蓬松力,洗护推荐""",5b82bf6545ca17000187f08b,Bao,63.0,24.0,37.0,4.0,"[""Living Proof""]","""[\""丰盈蓬松控油洗护组合\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""香味清新"", ""泡沫丰富"", ""发芯支撑"", ""细软塌救星""]}",True,True
328,livingproof,小红薯momo,95,6335c381000000000b013698,190.0,livingproof护发素,normal,没感觉[笑哭R],https://www.xiaohongshu.com/explore/6335c381000000000b013698?xsec_token=ABepcDusuMT4G_yBBHdt7fM5DXjwORUnEGGkl5t4UC20c=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/03029u01kgv7xi85waj01008ert6f696xu!nd_dft_wlteh_jpg_3""",,5d7c5f9200000000010092bb,歪我是包包啊,0.0,0.0,4.0,1.0,"[""Living Proof""]","""[\""护发素\""]""","{""Living Proof"": ""中立""}","{""Living Proof"": [""没感觉""]}",True,True
329,livingproof,小红薯momo,96,e3e58829-2d52-4021-bf52-aaff2d59e669#1748593761751,,,,,,,,,,,,,,,,,,,False,False
330,livingproof,小红薯momo,97,611612bb0000000021039bb2,191.0,清爽洁净 无惧临时赴约,normal,"运动健身后，头发湿漉漉，来不及洗头
临时赴约怎么办？[失望R]
#Livingproof[话题]# 每日圆满头发免洗喷雾，轻轻一喷，去油去汗又去味，瞬间清爽洁净，香气芬芳，让你临时约会也不怕[派对R]
#我的护发秘籍[话题]#",https://www.xiaohongshu.com/explore/611612bb0000000021039bb2?xsec_token=ABwlyZLdYxz7NT4CxwKa2aRpiwfNNsikT33T6Ak1QTXdc=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/52dc22d8-1680-3cdf-a9b1-808c5f153f1b!nd_dft_wgth_jpg_3,http://sns-img-hw.xhscdn.com/8955b439-60c4-38a2-bafd-f1b585b9b24b!nd_dft_wgth_jpg_3,http://sns-img-hw.xhscdn.com/fc8b68c2-35b4-3641-a564-9caf4133df2e!nd_dft_wgth_jpg_3""","""Livingproof,我的护发秘籍""",5b9733584b7e830001bae035,Living proof缕灵,5.0,1.0,0.0,1.0,"[""Living Proof""]","""[\""每日圆满头发免洗喷雾\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""去油去汗"", ""香气芬芳"", ""临时救急""]}",True,True
331,livingproof,小红薯momo,98,6256bb4d000000002103fcf1,192.0,一直以為蓬松洗髮是騙人的直到……,normal,好久沒有更新了，之後會跟各位説最近到底發生了什麼事。絕對精彩。這兩瓶讓我重新打開小紅書繼續跟大家分享好物，上一瓶我寫的是卡詩的黑鑽，這次寫Living Proof神奇的地方。上學期到現在一直燙髮，染髮，燙髮，繼續染。以至於對於髮妝產品完全失去興趣。直到看到某位賣香水的朋友圈突然在眾多香水中，拿了這當做背景，好奇問了有無在賣，因為知道這牌子很久了但沉迷於卡詩而錯過。（卡詩的紫瓶跟粉紅瓶都沒有黑瓶跟這Living Proof好用。）這瓶媲美卡詩的黑鑽但味道略輸黑鑽。重點來了，洗髮水不含水楊酸，其實讓我的頭皮舒服很多。但相對頭髮洗完很乾，所以神奇的來啦。這瓶一定要搭配護髮素！第一個禮拜頭髮乾到害怕就趕緊入了同款護髮素，驚為天人啊啊啊啊，他打著蓬松效果但確讓我的頭髮摸起來柔順無比。護髮素絕對是我用到現在前三名，跟Lush的Veganese那瓶不分伯仲。這瓶感覺很清爽但確讓頭髮真的蓬松起來加上柔順。Lush是很天然的感覺用完沒有負擔。如果你的頭髮有燙染用Living Proof，如果髮質不會太差用Lush的Veganese。如果只用洗髮水我會選黑鑽。（前提沒有燙染）換算下來其實我覺得就科技感跟效果而言，Living更厲害。清爽中又有效果，真神。（缺點也很明顯，價錢換算下來跟卡詩黑鑽差不多，貴貴的）下次來講香水啦，繼上瓶香水之後又入好多，敬請期待哦。#Livingproof[话题]##Livingproof[话题]# #洗发[话题]# #护发[话题]##Livingproof[话题]##洗发[话题]##护发[话题]##Livingproof[话题]##洗发[话题]##护发[话题]#,https://www.xiaohongshu.com/explore/6256bb4d000000002103fcf1?xsec_token=ABZruTyR7eeIVd5AUpaEmD6Vcglvhr52Ia6hXQHCPoB_c=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/01024d016jxs6b5805v0116vh6tdwn3i5y!nd_dft_wlteh_jpg_3""","""Livingproof,洗发,护发""",5b1550a1e8ac2b095a5843d3,仙女下凡來點燈,80.0,23.0,17.0,6.0,"[""Living Proof"", ""卡詩"", ""Lush""]","""[\""丰盈蓬松洗发水\"",\""黑鑽洗发水\"",\""Veganese护发素\""]""","{""Living Proof"": ""正向"", ""卡詩"": ""正向"", ""Lush"": ""正向""}","{""Living Proof"": [""头皮舒适"", ""蓬松柔顺"", ""护发素效果惊艳""], ""卡詩"": [""效果略优""], ""Lush"": [""天然无负担""]}",True,True
332,livingproof,小红薯momo,99,67385196000000001a034369,193.0,"#看得见的肽蓬松力[话题]# #免洗喷雾[话题]# #小众护肤[话题]##干发喷雾[话题]# #livingproof蓬松洗护[话题]# #livingproof[话题]#
	
用过最好用的干发喷雾
一秒拯救大油头
一个大正装能用好久
毕竟大家还是会常洗头",normal,"#看得见的肽蓬松力[话题]# #免洗喷雾[话题]# #小众护肤[话题]##干发喷雾[话题]# #livingproof蓬松洗护[话题]# #livingproof[话题]#
	
用过最好用的干发喷雾
一秒拯救大油头
一个大正装能用好久
毕竟大家还是会常洗头",https://www.xiaohongshu.com/explore/67385196000000001a034369?xsec_token=AB06Dnei7giUMFkh5nZEdFoP1evSSre0e_cgiXKytUeWw=&xsec_source=pc_search,,"""http://sns-img-hw.xhscdn.com/1040g2sg31a8m6ga17c0040o8j18c1qd50vqfm98!nd_dft_wgth_jpg_3,http://sns-img-hw.xhscdn.com/1040g2sg31a8m6ga17c0g40o8j18c1qd5muu3rho!nd_dft_wgth_jpg_3""","""看得见的肽蓬松力,免洗喷雾,小众护肤,干发喷雾,livingproof蓬松洗护,livingproof""",557150c0f5a2636c0a65e9a5,肉太后,0.0,0.0,0.0,0.0,"[""Living Proof""]","""[\""蓬松洗护组合\""]""","{""Living Proof"": ""正向""}","{""Living Proof"": [""拯救大油头"", ""耐用"", ""效果显著""]}",True,True
